STATION,NAME,DATE,TAVG,TMAX,TMIN
TX000038987,"GYSHGY, TX",12/12/1905,44,54,33
TX000038987,"GYSHGY, TX",12/13/1905,47,61,31
TX000038987,"GYSHGY, TX",12/14/1905,46,64,29
TX000038987,"GYSHGY, TX",12/15/1905,24,32,14
TX000038987,"GYSHGY, TX",12/16/1905,29,42,18
TX000038987,"GYSHGY, TX",12/17/1905,32,46,20
TX000038987,"GYSHGY, TX",12/18/1905,35,46,24
TX000038987,"GYSHGY, TX",12/19/1905,38,51,26
TX000038987,"GYSHGY, TX",12/20/1905,47,54,32
TX000038987,"GYSHGY, TX",12/21/1905,47,56,36
TX000038987,"GYSHGY, TX",12/22/1905,48,58,33
TX000038987,"GYSHGY, TX",12/23/1905,47,64,30
TX000038987,"GYSHGY, TX",12/24/1905,23,33,16
TX000038987,"GYSHGY, TX",12/25/1905,22,31,16
TX000038987,"GYSHGY, TX",12/26/1905,21,30,13
TX000038987,"GYSHGY, TX",12/27/1905,19,30,12
TX000038987,"GYSHGY, TX",12/28/1905,20,36,9
TX000038987,"GYSHGY, TX",12/29/1905,26,40,11
TX000038987,"GYSHGY, TX",12/30/1905,37,47,23
TX000038987,"GYSHGY, TX",12/31/1905,33,49,31
TX000038987,"GYSHGY, TX",1/1/1906,,51,31
TX000038987,"GYSHGY, TX",1/2/1906,42,53,29
TX000038987,"GYSHGY, TX",1/3/1906,48,62,36
TX000038987,"GYSHGY, TX",1/4/1906,43,47,38
TX000038987,"GYSHGY, TX",1/5/1906,33,39,29
TX000038987,"GYSHGY, TX",1/6/1906,31,33,28
TX000038987,"GYSHGY, TX",1/7/1906,38,49,28
TX000038987,"GYSHGY, TX",1/8/1906,40,48,26
TX000038987,"GYSHGY, TX",1/9/1906,39,50,33
TX000038987,"GYSHGY, TX",1/10/1906,35,40,31
TX000038987,"GYSHGY, TX",1/11/1906,38,48,31
TX000038987,"GYSHGY, TX",1/12/1906,42,53,33
TX000038987,"GYSHGY, TX",1/13/1906,42,56,32
TX000038987,"GYSHGY, TX",1/14/1906,28,38,26
TX000038987,"GYSHGY, TX",1/15/1906,33,44,27
TX000038987,"GYSHGY, TX",1/16/1906,43,54,28
TX000038987,"GYSHGY, TX",1/17/1906,51,63,34
TX000038987,"GYSHGY, TX",1/18/1906,30,35,26
TX000038987,"GYSHGY, TX",1/19/1906,32,42,24
TX000038987,"GYSHGY, TX",1/20/1906,39,45,24
TX000038987,"GYSHGY, TX",1/21/1906,38,50,24
TX000038987,"GYSHGY, TX",1/22/1906,44,57,34
TX000038987,"GYSHGY, TX",1/23/1906,46,56,37
TX000038987,"GYSHGY, TX",1/24/1906,36,54,30
TX000038987,"GYSHGY, TX",1/25/1906,33,36,29
TX000038987,"GYSHGY, TX",1/26/1906,39,48,30
TX000038987,"GYSHGY, TX",1/27/1906,46,56,25
TX000038987,"GYSHGY, TX",1/28/1906,53,61,26
TX000038987,"GYSHGY, TX",1/29/1906,54,61,25
TX000038987,"GYSHGY, TX",1/30/1906,46,54,26
TX000038987,"GYSHGY, TX",1/31/1906,45,56,31
TX000038987,"GYSHGY, TX",2/1/1906,,33,27
TX000038987,"GYSHGY, TX",2/2/1906,28,36,23
TX000038987,"GYSHGY, TX",2/3/1906,28,39,18
TX000038987,"GYSHGY, TX",2/4/1906,36,47,23
TX000038987,"GYSHGY, TX",2/5/1906,35,38,28
TX000038987,"GYSHGY, TX",2/6/1906,35,40,26
TX000038987,"GYSHGY, TX",2/7/1906,37,43,26
TX000038987,"GYSHGY, TX",2/8/1906,31,40,27
TX000038987,"GYSHGY, TX",2/9/1906,31,40,20
TX000038987,"GYSHGY, TX",2/10/1906,35,48,24
TX000038987,"GYSHGY, TX",2/11/1906,29,39,22
TX000038987,"GYSHGY, TX",2/12/1906,30,41,18
TX000038987,"GYSHGY, TX",2/13/1906,35,45,27
TX000038987,"GYSHGY, TX",2/14/1906,32,36,27
TX000038987,"GYSHGY, TX",2/15/1906,31,39,24
TX000038987,"GYSHGY, TX",2/16/1906,31,36,22
TX000038987,"GYSHGY, TX",2/17/1906,33,43,26
TX000038987,"GYSHGY, TX",2/18/1906,38,50,18
TX000038987,"GYSHGY, TX",2/19/1906,48,57,20
TX000038987,"GYSHGY, TX",2/20/1906,49,64,31
TX000038987,"GYSHGY, TX",2/21/1906,54,66,21
TX000038987,"GYSHGY, TX",2/22/1906,45,54,22
TX000038987,"GYSHGY, TX",2/23/1906,40,39,28
TX000038987,"GYSHGY, TX",2/24/1906,42,50,30
TX000038987,"GYSHGY, TX",2/25/1906,44,56,27
TX000038987,"GYSHGY, TX",2/26/1906,54,64,30
TX000038987,"GYSHGY, TX",2/27/1906,58,70,45
TX000038987,"GYSHGY, TX",2/28/1906,46,73,31
TX000038987,"GYSHGY, TX",3/1/1906,44,54,18
TX000038987,"GYSHGY, TX",3/2/1906,59,76,24
TX000038987,"GYSHGY, TX",3/3/1906,54,61,23
TX000038987,"GYSHGY, TX",3/4/1906,62,77,41
TX000038987,"GYSHGY, TX",3/5/1906,57,70,23
TX000038987,"GYSHGY, TX",3/6/1906,55,63,38
TX000038987,"GYSHGY, TX",3/7/1906,46,47,41
TX000038987,"GYSHGY, TX",3/8/1906,41,45,36
TX000038987,"GYSHGY, TX",3/9/1906,46,51,31
TX000038987,"GYSHGY, TX",3/10/1906,48,54,36
TX000038987,"GYSHGY, TX",3/11/1906,45,53,33
TX000038987,"GYSHGY, TX",3/12/1906,48,56,31
TX000038987,"GYSHGY, TX",3/13/1906,53,59,34
TX000038987,"GYSHGY, TX",3/14/1906,52,67,36
TX000038987,"GYSHGY, TX",3/15/1906,53,70,35
TX000038987,"GYSHGY, TX",3/16/1906,59,72,34
TX000038987,"GYSHGY, TX",3/17/1906,59,76,43
TX000038987,"GYSHGY, TX",3/18/1906,65,77,41
TX000038987,"GYSHGY, TX",3/19/1906,69,76,58
TX000038987,"GYSHGY, TX",3/20/1906,67,76,57
TX000038987,"GYSHGY, TX",3/21/1906,58,69,48
TX000038987,"GYSHGY, TX",3/22/1906,57,71,45
TX000038987,"GYSHGY, TX",3/23/1906,50,60,45
TX000038987,"GYSHGY, TX",3/24/1906,41,47,33
TX000038987,"GYSHGY, TX",3/25/1906,35,42,29
TX000038987,"GYSHGY, TX",3/26/1906,33,44,34
TX000038987,"GYSHGY, TX",3/27/1906,47,64,22
TX000038987,"GYSHGY, TX",3/28/1906,48,63,27
TX000038987,"GYSHGY, TX",3/29/1906,54,72,32
TX000038987,"GYSHGY, TX",3/30/1906,56,67,46
TX000038987,"GYSHGY, TX",3/31/1906,51,59,45
TX000038987,"GYSHGY, TX",4/1/1906,43,49,40
TX000038987,"GYSHGY, TX",4/2/1906,42,51,34
TX000038987,"GYSHGY, TX",4/3/1906,,40,29
TX000038987,"GYSHGY, TX",4/4/1906,43,51,29
TX000038987,"GYSHGY, TX",4/5/1906,47,54,38
TX000038987,"GYSHGY, TX",4/6/1906,48,58,37
TX000038987,"GYSHGY, TX",4/7/1906,49,62,31
TX000038987,"GYSHGY, TX",4/8/1906,54,65,36
TX000038987,"GYSHGY, TX",4/9/1906,,63,49
TX000038987,"GYSHGY, TX",4/10/1906,61,70,45
TX000038987,"GYSHGY, TX",4/11/1906,59,72,41
TX000038987,"GYSHGY, TX",4/12/1906,57,64,45
TX000038987,"GYSHGY, TX",4/13/1906,58,72,40
TX000038987,"GYSHGY, TX",4/14/1906,63,80,41
TX000038987,"GYSHGY, TX",4/15/1906,66,81,44
TX000038987,"GYSHGY, TX",4/16/1906,65,74,45
TX000038987,"GYSHGY, TX",4/17/1906,66,78,46
TX000038987,"GYSHGY, TX",4/18/1906,66,79,49
TX000038987,"GYSHGY, TX",4/19/1906,69,84,47
TX000038987,"GYSHGY, TX",4/20/1906,72,87,48
TX000038987,"GYSHGY, TX",4/21/1906,,,
TX000038987,"GYSHGY, TX",4/22/1906,,,
TX000038987,"GYSHGY, TX",4/23/1906,72,81,58
TX000038987,"GYSHGY, TX",4/24/1906,60,74,53
TX000038987,"GYSHGY, TX",4/25/1906,63,64,42
TX000038987,"GYSHGY, TX",4/26/1906,68,81,46
TX000038987,"GYSHGY, TX",4/27/1906,76,96,52
TX000038987,"GYSHGY, TX",4/28/1906,78,94,55
TX000038987,"GYSHGY, TX",4/29/1906,79,88,65
TX000038987,"GYSHGY, TX",4/30/1906,80,92,58
TX000038987,"GYSHGY, TX",5/1/1906,71,84,57
TX000038987,"GYSHGY, TX",5/2/1906,64,71,55
TX000038987,"GYSHGY, TX",5/3/1906,71,81,56
TX000038987,"GYSHGY, TX",5/4/1906,72,87,48
TX000038987,"GYSHGY, TX",5/5/1906,80,91,51
TX000038987,"GYSHGY, TX",5/6/1906,76,91,55
TX000038987,"GYSHGY, TX",5/7/1906,79,86,54
TX000038987,"GYSHGY, TX",5/8/1906,,,63
TX000038987,"GYSHGY, TX",5/9/1906,84,98,59
TX000038987,"GYSHGY, TX",5/10/1906,79,92,59
TX000038987,"GYSHGY, TX",5/11/1906,74,86,56
TX000038987,"GYSHGY, TX",5/12/1906,70,83,56
TX000038987,"GYSHGY, TX",5/13/1906,63,72,54
TX000038987,"GYSHGY, TX",5/14/1906,67,77,40
TX000038987,"GYSHGY, TX",5/15/1906,66,80,41
TX000038987,"GYSHGY, TX",5/16/1906,,82,45
TX000038987,"GYSHGY, TX",5/17/1906,71,87,44
TX000038987,"GYSHGY, TX",5/18/1906,72,87,49
TX000038987,"GYSHGY, TX",5/19/1906,80,93,46
TX000038987,"GYSHGY, TX",5/20/1906,80,93,58
TX000038987,"GYSHGY, TX",5/21/1906,81,96,58
TX000038987,"GYSHGY, TX",5/22/1906,79,94,53
TX000038987,"GYSHGY, TX",5/23/1906,74,82,60
TX000038987,"GYSHGY, TX",5/24/1906,74,84,62
TX000038987,"GYSHGY, TX",5/25/1906,76,89,57
TX000038987,"GYSHGY, TX",5/26/1906,77,91,59
TX000038987,"GYSHGY, TX",5/27/1906,79,96,60
TX000038987,"GYSHGY, TX",5/28/1906,,97,52
TX000038987,"GYSHGY, TX",5/29/1906,77,90,58
TX000038987,"GYSHGY, TX",5/30/1906,70,90,59
TX000038987,"GYSHGY, TX",5/31/1906,79,88,56
TX000038987,"GYSHGY, TX",6/1/1906,85,92,57
TX000038987,"GYSHGY, TX",6/2/1906,84,92,69
TX000038987,"GYSHGY, TX",6/3/1906,82,97,59
TX000038987,"GYSHGY, TX",6/4/1906,80,98,58
TX000038987,"GYSHGY, TX",6/5/1906,80,99,58
TX000038987,"GYSHGY, TX",6/6/1906,83,95,62
TX000038987,"GYSHGY, TX",6/7/1906,85,107,62
TX000038987,"GYSHGY, TX",6/8/1906,86,99,73
TX000038987,"GYSHGY, TX",6/9/1906,88,98,75
TX000038987,"GYSHGY, TX",6/10/1906,89,90,75
TX000038987,"GYSHGY, TX",6/11/1906,81,90,68
TX000038987,"GYSHGY, TX",6/12/1906,82,90,71
TX000038987,"GYSHGY, TX",6/13/1906,82,91,68
TX000038987,"GYSHGY, TX",6/14/1906,80,91,63
TX000038987,"GYSHGY, TX",6/15/1906,80,94,54
TX000038987,"GYSHGY, TX",6/16/1906,81,94,61
TX000038987,"GYSHGY, TX",6/17/1906,79,90,63
TX000038987,"GYSHGY, TX",6/18/1906,83,90,67
TX000038987,"GYSHGY, TX",6/19/1906,80,92,62
TX000038987,"GYSHGY, TX",6/20/1906,79,92,62
TX000038987,"GYSHGY, TX",6/21/1906,80,90,63
TX000038987,"GYSHGY, TX",6/22/1906,81,92,63
TX000038987,"GYSHGY, TX",6/23/1906,81,90,62
TX000038987,"GYSHGY, TX",6/24/1906,78,91,62
TX000038987,"GYSHGY, TX",6/25/1906,85,97,61
TX000038987,"GYSHGY, TX",6/26/1906,87,99,63
TX000038987,"GYSHGY, TX",6/27/1906,87,100,64
TX000038987,"GYSHGY, TX",6/28/1906,85,99,65
TX000038987,"GYSHGY, TX",6/29/1906,87,99,64
TX000038987,"GYSHGY, TX",6/30/1906,88,102,63
TX000038987,"GYSHGY, TX",7/1/1906,83,92,64
TX000038987,"GYSHGY, TX",7/2/1906,75,95,65
TX000038987,"GYSHGY, TX",7/3/1906,70,83,53
TX000038987,"GYSHGY, TX",7/4/1906,75,82,53
TX000038987,"GYSHGY, TX",7/5/1906,79,92,52
TX000038987,"GYSHGY, TX",7/6/1906,79,92,54
TX000038987,"GYSHGY, TX",7/7/1906,82,96,59
TX000038987,"GYSHGY, TX",7/8/1906,81,90,68
TX000038987,"GYSHGY, TX",7/9/1906,84,90,67
TX000038987,"GYSHGY, TX",7/10/1906,87,98,65
TX000038987,"GYSHGY, TX",7/11/1906,87,96,66
TX000038987,"GYSHGY, TX",7/12/1906,88,99,63
TX000038987,"GYSHGY, TX",7/13/1906,83,98,67
TX000038987,"GYSHGY, TX",7/14/1906,,,64
TX000038987,"GYSHGY, TX",7/15/1906,87,99,64
TX000038987,"GYSHGY, TX",7/16/1906,84,99,63
TX000038987,"GYSHGY, TX",7/17/1906,87,98,74
TX000038987,"GYSHGY, TX",7/18/1906,89,106,66
TX000038987,"GYSHGY, TX",7/19/1906,88,107,63
TX000038987,"GYSHGY, TX",7/20/1906,93,104,69
TX000038987,"GYSHGY, TX",7/21/1906,88,99,63
TX000038987,"GYSHGY, TX",7/22/1906,86,94,75
TX000038987,"GYSHGY, TX",7/23/1906,82,92,69
TX000038987,"GYSHGY, TX",7/24/1906,84,95,68
TX000038987,"GYSHGY, TX",7/25/1906,86,101,61
TX000038987,"GYSHGY, TX",7/26/1906,84,97,63
TX000038987,"GYSHGY, TX",7/27/1906,84,99,60
TX000038987,"GYSHGY, TX",7/28/1906,83,99,67
TX000038987,"GYSHGY, TX",7/29/1906,81,99,57
TX000038987,"GYSHGY, TX",7/30/1906,85,100,62
TX000038987,"GYSHGY, TX",7/31/1906,84,100,55
TX000038987,"GYSHGY, TX",8/1/1906,79,93,62
TX000038987,"GYSHGY, TX",8/2/1906,76,91,55
TX000038987,"GYSHGY, TX",8/3/1906,77,93,54
TX000038987,"GYSHGY, TX",8/4/1906,78,90,54
TX000038987,"GYSHGY, TX",8/5/1906,79,90,58
TX000038987,"GYSHGY, TX",8/6/1906,79,91,55
TX000038987,"GYSHGY, TX",8/7/1906,76,80,63
TX000038987,"GYSHGY, TX",8/8/1906,,,54
TX000038987,"GYSHGY, TX",8/9/1906,74,90,50
TX000038987,"GYSHGY, TX",8/10/1906,70,85,51
TX000038987,"GYSHGY, TX",8/11/1906,71,85,49
TX000038987,"GYSHGY, TX",8/12/1906,76,90,51
TX000038987,"GYSHGY, TX",8/13/1906,77,90,53
TX000038987,"GYSHGY, TX",8/14/1906,78,91,53
TX000038987,"GYSHGY, TX",8/15/1906,81,86,69
TX000038987,"GYSHGY, TX",8/16/1906,78,96,54
TX000038987,"GYSHGY, TX",8/17/1906,78,93,50
TX000038987,"GYSHGY, TX",8/18/1906,78,92,54
TX000038987,"GYSHGY, TX",8/19/1906,70,83,67
TX000038987,"GYSHGY, TX",8/20/1906,68,79,57
TX000038987,"GYSHGY, TX",8/21/1906,69,85,47
TX000038987,"GYSHGY, TX",8/22/1906,69,92,49
TX000038987,"GYSHGY, TX",8/23/1906,71,89,54
TX000038987,"GYSHGY, TX",8/24/1906,67,75,57
TX000038987,"GYSHGY, TX",8/25/1906,64,76,50
TX000038987,"GYSHGY, TX",8/26/1906,65,79,45
TX000038987,"GYSHGY, TX",8/27/1906,68,85,45
TX000038987,"GYSHGY, TX",8/28/1906,67,80,46
TX000038987,"GYSHGY, TX",8/29/1906,66,75,54
TX000038987,"GYSHGY, TX",8/30/1906,66,76,51
TX000038987,"GYSHGY, TX",8/31/1906,63,77,43
TX000038987,"GYSHGY, TX",9/1/1906,63,,40
TX000038987,"GYSHGY, TX",9/2/1906,65,,41
TX000038987,"GYSHGY, TX",9/3/1906,68,,44
TX000038987,"GYSHGY, TX",9/4/1906,75,,45
TX000038987,"GYSHGY, TX",9/5/1906,76,,51
TX000038987,"GYSHGY, TX",9/6/1906,74,,65
TX000038987,"GYSHGY, TX",9/7/1906,69,,54
TX000038987,"GYSHGY, TX",9/8/1906,71,,54
TX000038987,"GYSHGY, TX",9/9/1906,68,,50
TX000038987,"GYSHGY, TX",9/10/1906,62,,51
TX000038987,"GYSHGY, TX",9/11/1906,70,,51
TX000038987,"GYSHGY, TX",9/12/1906,65,,39
TX000038987,"GYSHGY, TX",9/13/1906,67,,43
TX000038987,"GYSHGY, TX",9/14/1906,71,,44
TX000038987,"GYSHGY, TX",9/15/1906,64,,38
TX000038987,"GYSHGY, TX",9/16/1906,68,,41
TX000038987,"GYSHGY, TX",9/17/1906,73,,51
TX000038987,"GYSHGY, TX",9/18/1906,66,,41
TX000038987,"GYSHGY, TX",9/19/1906,64,,41
TX000038987,"GYSHGY, TX",9/20/1906,61,,44
TX000038987,"GYSHGY, TX",9/21/1906,62,,44
TX000038987,"GYSHGY, TX",9/22/1906,67,,44
TX000038987,"GYSHGY, TX",9/23/1906,67,,47
TX000038987,"GYSHGY, TX",9/24/1906,71,,47
TX000038987,"GYSHGY, TX",9/25/1906,62,,48
TX000038987,"GYSHGY, TX",9/26/1906,64,,43
TX000038987,"GYSHGY, TX",9/27/1906,67,,46
TX000038987,"GYSHGY, TX",9/28/1906,65,,46
TX000038987,"GYSHGY, TX",9/29/1906,71,,46
TX000038987,"GYSHGY, TX",9/30/1906,67,,47
TX000038987,"GYSHGY, TX",10/1/1906,64,,44
TX000038987,"GYSHGY, TX",10/2/1906,64,,42
TX000038987,"GYSHGY, TX",10/3/1906,61,,41
TX000038987,"GYSHGY, TX",10/4/1906,57,,35
TX000038987,"GYSHGY, TX",10/5/1906,55,,34
TX000038987,"GYSHGY, TX",10/6/1906,56,,36
TX000038987,"GYSHGY, TX",10/7/1906,52,,36
TX000038987,"GYSHGY, TX",10/8/1906,53,,36
TX000038987,"GYSHGY, TX",10/9/1906,51,,34
TX000038987,"GYSHGY, TX",10/10/1906,49,,27
TX000038987,"GYSHGY, TX",10/11/1906,52,,31
TX000038987,"GYSHGY, TX",10/12/1906,66,,40
TX000038987,"GYSHGY, TX",10/13/1906,61,,43
TX000038987,"GYSHGY, TX",10/14/1906,61,,39
TX000038987,"GYSHGY, TX",10/15/1906,,,
TX000038987,"GYSHGY, TX",10/16/1906,49,,29
TX000038987,"GYSHGY, TX",10/17/1906,48,,28
TX000038987,"GYSHGY, TX",10/18/1906,41,,23
TX000038987,"GYSHGY, TX",10/19/1906,42,,19
TX000038987,"GYSHGY, TX",10/20/1906,35,,19
TX000038987,"GYSHGY, TX",10/21/1906,39,,14
TX000038987,"GYSHGY, TX",10/22/1906,39,,33
TX000038987,"GYSHGY, TX",10/23/1906,43,,29
TX000038987,"GYSHGY, TX",10/24/1906,49,,29
TX000038987,"GYSHGY, TX",10/25/1906,49,,27
TX000038987,"GYSHGY, TX",10/26/1906,52,,33
TX000038987,"GYSHGY, TX",10/27/1906,48,,38
TX000038987,"GYSHGY, TX",10/28/1906,53,,37
TX000038987,"GYSHGY, TX",10/29/1906,50,,29
TX000038987,"GYSHGY, TX",10/30/1906,60,,31
TX000038987,"GYSHGY, TX",10/31/1906,55,,50
TX000038987,"GYSHGY, TX",11/1/1906,48,61,40
TX000038987,"GYSHGY, TX",11/2/1906,55,81,35
TX000038987,"GYSHGY, TX",11/3/1906,63,80,36
TX000038987,"GYSHGY, TX",11/4/1906,60,77,34
TX000038987,"GYSHGY, TX",11/5/1906,55,73,35
TX000038987,"GYSHGY, TX",11/6/1906,47,59,34
TX000038987,"GYSHGY, TX",11/7/1906,41,52,28
TX000038987,"GYSHGY, TX",11/8/1906,42,52,31
TX000038987,"GYSHGY, TX",11/9/1906,41,51,30
TX000038987,"GYSHGY, TX",11/10/1906,44,56,37
TX000038987,"GYSHGY, TX",11/11/1906,42,58,27
TX000038987,"GYSHGY, TX",11/12/1906,52,69,28
TX000038987,"GYSHGY, TX",11/13/1906,63,74,51
TX000038987,"GYSHGY, TX",11/14/1906,70,78,60
TX000038987,"GYSHGY, TX",11/15/1906,65,80,50
TX000038987,"GYSHGY, TX",11/16/1906,47,60,43
TX000038987,"GYSHGY, TX",11/17/1906,53,60,50
TX000038987,"GYSHGY, TX",11/18/1906,54,67,41
TX000038987,"GYSHGY, TX",11/19/1906,51,69,23
TX000038987,"GYSHGY, TX",11/20/1906,62,65,39
TX000038987,"GYSHGY, TX",11/21/1906,52,68,40
TX000038987,"GYSHGY, TX",11/22/1906,55,72,47
TX000038987,"GYSHGY, TX",11/23/1906,66,72,54
TX000038987,"GYSHGY, TX",11/24/1906,67,76,40
TX000038987,"GYSHGY, TX",11/25/1906,57,70,49
TX000038987,"GYSHGY, TX",11/26/1906,49,53,46
TX000038987,"GYSHGY, TX",11/27/1906,50,53,44
TX000038987,"GYSHGY, TX",11/28/1906,51,60,46
TX000038987,"GYSHGY, TX",11/29/1906,52,60,43
TX000038987,"GYSHGY, TX",11/30/1906,61,65,46
TX000038987,"GYSHGY, TX",12/1/1906,61,71,46
TX000038987,"GYSHGY, TX",12/2/1906,45,52,40
TX000038987,"GYSHGY, TX",12/3/1906,38,43,32
TX000038987,"GYSHGY, TX",12/4/1906,29,33,14
TX000038987,"GYSHGY, TX",12/5/1906,27,44,14
TX000038987,"GYSHGY, TX",12/6/1906,26,29,17
TX000038987,"GYSHGY, TX",12/7/1906,25,27,22
TX000038987,"GYSHGY, TX",12/8/1906,20,24,14
TX000038987,"GYSHGY, TX",12/9/1906,22,28,16
TX000038987,"GYSHGY, TX",12/10/1906,28,36,15
TX000038987,"GYSHGY, TX",12/11/1906,35,40,31
TX000038987,"GYSHGY, TX",12/12/1906,37,48,29
TX000038987,"GYSHGY, TX",12/13/1906,44,53,39
TX000038987,"GYSHGY, TX",12/14/1906,43,53,31
TX000038987,"GYSHGY, TX",12/15/1906,51,58,41
TX000038987,"GYSHGY, TX",12/16/1906,45,58,34
TX000038987,"GYSHGY, TX",12/17/1906,40,42,35
TX000038987,"GYSHGY, TX",12/18/1906,,,
TX000038987,"GYSHGY, TX",12/19/1906,61,71,36
TX000038987,"GYSHGY, TX",12/20/1906,61,72,50
TX000038987,"GYSHGY, TX",12/21/1906,59,65,51
TX000038987,"GYSHGY, TX",12/22/1906,33,58,29
TX000038987,"GYSHGY, TX",12/23/1906,30,32,31
TX000038987,"GYSHGY, TX",12/24/1906,32,40,28
TX000038987,"GYSHGY, TX",12/25/1906,35,49,24
TX000038987,"GYSHGY, TX",12/26/1906,44,59,25
TX000038987,"GYSHGY, TX",12/27/1906,36,51,33
TX000038987,"GYSHGY, TX",12/28/1906,42,55,27
TX000038987,"GYSHGY, TX",12/29/1906,57,65,40
TX000038987,"GYSHGY, TX",12/30/1906,63,70,53
TX000038987,"GYSHGY, TX",12/31/1906,44,53,38
TX000038987,"GYSHGY, TX",1/1/1907,37,40,37
TX000038987,"GYSHGY, TX",1/2/1907,43,52,35
TX000038987,"GYSHGY, TX",1/3/1907,53,67,37
TX000038987,"GYSHGY, TX",1/4/1907,69,72,41
TX000038987,"GYSHGY, TX",1/5/1907,48,66,44
TX000038987,"GYSHGY, TX",1/6/1907,53,70,44
TX000038987,"GYSHGY, TX",1/7/1907,50,66,39
TX000038987,"GYSHGY, TX",1/8/1907,40,44,37
TX000038987,"GYSHGY, TX",1/9/1907,51,53,36
TX000038987,"GYSHGY, TX",1/10/1907,51,64,42
TX000038987,"GYSHGY, TX",1/11/1907,23,45,11
TX000038987,"GYSHGY, TX",1/12/1907,8,14,2
TX000038987,"GYSHGY, TX",1/13/1907,9,18,-1
TX000038987,"GYSHGY, TX",1/14/1907,21,26,8
TX000038987,"GYSHGY, TX",1/15/1907,22,26,8
TX000038987,"GYSHGY, TX",1/16/1907,28,41,13
TX000038987,"GYSHGY, TX",1/17/1907,36,45,25
TX000038987,"GYSHGY, TX",1/18/1907,37,51,27
TX000038987,"GYSHGY, TX",1/19/1907,37,44,23
TX000038987,"GYSHGY, TX",1/20/1907,27,40,23
TX000038987,"GYSHGY, TX",1/21/1907,19,25,17
TX000038987,"GYSHGY, TX",1/22/1907,18,23,15
TX000038987,"GYSHGY, TX",1/23/1907,27,37,14
TX000038987,"GYSHGY, TX",1/24/1907,29,44,22
TX000038987,"GYSHGY, TX",1/25/1907,28,41,20
TX000038987,"GYSHGY, TX",1/26/1907,19,24,14
TX000038987,"GYSHGY, TX",1/27/1907,21,30,17
TX000038987,"GYSHGY, TX",1/28/1907,22,31,12
TX000038987,"GYSHGY, TX",1/29/1907,31,46,16
TX000038987,"GYSHGY, TX",1/30/1907,38,53,23
TX000038987,"GYSHGY, TX",1/31/1907,36,41,31
TX000038987,"GYSHGY, TX",2/1/1907,36,44,30
TX000038987,"GYSHGY, TX",2/2/1907,31,38,27
TX000038987,"GYSHGY, TX",2/3/1907,27,42,25
TX000038987,"GYSHGY, TX",2/4/1907,31,40,22
TX000038987,"GYSHGY, TX",2/5/1907,38,40,31
TX000038987,"GYSHGY, TX",2/6/1907,43,56,33
TX000038987,"GYSHGY, TX",2/7/1907,52,64,43
TX000038987,"GYSHGY, TX",2/8/1907,49,59,40
TX000038987,"GYSHGY, TX",2/9/1907,51,61,43
TX000038987,"GYSHGY, TX",2/10/1907,51,59,48
TX000038987,"GYSHGY, TX",2/11/1907,53,64,50
TX000038987,"GYSHGY, TX",2/12/1907,52,65,53
TX000038987,"GYSHGY, TX",2/13/1907,,,
TX000038987,"GYSHGY, TX",2/14/1907,,,
TX000038987,"GYSHGY, TX",2/15/1907,58,63,55
TX000038987,"GYSHGY, TX",2/16/1907,51,55,48
TX000038987,"GYSHGY, TX",2/17/1907,51,66,38
TX000038987,"GYSHGY, TX",2/18/1907,56,71,
TX000038987,"GYSHGY, TX",2/19/1907,47,51,45
TX000038987,"GYSHGY, TX",2/20/1907,28,,21
TX000038987,"GYSHGY, TX",2/21/1907,24,27,18
TX000038987,"GYSHGY, TX",2/22/1907,29,36,18
TX000038987,"GYSHGY, TX",2/23/1907,40,48,
TX000038987,"GYSHGY, TX",2/24/1907,33,42,29
TX000038987,"GYSHGY, TX",2/25/1907,35,43,31
TX000038987,"GYSHGY, TX",2/26/1907,42,59,37
TX000038987,"GYSHGY, TX",2/27/1907,46,54,39
TX000038987,"GYSHGY, TX",2/28/1907,36,39,35
TX000038987,"GYSHGY, TX",3/1/1907,39,45,
TX000038987,"GYSHGY, TX",3/2/1907,43,54,27
TX000038987,"GYSHGY, TX",3/3/1907,47,63,39
TX000038987,"GYSHGY, TX",3/4/1907,51,68,
TX000038987,"GYSHGY, TX",3/5/1907,52,74,35
TX000038987,"GYSHGY, TX",3/6/1907,64,77,
TX000038987,"GYSHGY, TX",3/7/1907,50,54,47
TX000038987,"GYSHGY, TX",3/8/1907,51,62,36
TX000038987,"GYSHGY, TX",3/9/1907,52,63,
TX000038987,"GYSHGY, TX",3/10/1907,49,,
TX000038987,"GYSHGY, TX",3/11/1907,52,62,
TX000038987,"GYSHGY, TX",3/12/1907,51,65,
TX000038987,"GYSHGY, TX",3/13/1907,50,67,33
TX000038987,"GYSHGY, TX",3/14/1907,49,62,
TX000038987,"GYSHGY, TX",3/15/1907,52,77,33
TX000038987,"GYSHGY, TX",3/16/1907,60,78,
TX000038987,"GYSHGY, TX",3/17/1907,58,82,
TX000038987,"GYSHGY, TX",3/18/1907,67,90,
TX000038987,"GYSHGY, TX",3/19/1907,71,86,
TX000038987,"GYSHGY, TX",3/20/1907,66,78,61
TX000038987,"GYSHGY, TX",3/21/1907,62,75,
TX000038987,"GYSHGY, TX",3/22/1907,55,78,52
TX000038987,"GYSHGY, TX",3/23/1907,57,76,
TX000038987,"GYSHGY, TX",3/24/1907,47,54,
TX000038987,"GYSHGY, TX",3/25/1907,52,71,
